Position,TrackName,Artist,Date,Country,Indicators
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16/01/2017,tr,0 1 0 0 0 0
5,366.Gün                                                                    ,Sagopa Kajmer    ,16/01/2017,tr,0 1 0 0 0 0
6,Affet                                                                       ,Müslüm Gürses ,16/01/2017,tr,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16/01/2017,tr,0 1 0 0 0 0
8,Let Me Love You                                                             ,DJ Snake         ,16/01/2017,tr,0 1 0 0 0 0
9,Lost on You                                                                 ,LP               ,16/01/2017,tr,0 1 0 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,16/01/2017,tr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17/01/2017,tr,0 1 0 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,17/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,17/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,17/01/2017,tr,0 1 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,17/01/2017,tr,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17/01/2017,tr,0 1 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,17/01/2017,tr,0 1 0 0 0 0
9,Paris                                                                       ,The Chainsmokers ,17/01/2017,tr,0 1 0 0 0 0
10,Lost on You                                                                 ,LP               ,17/01/2017,tr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18/01/2017,tr,0 1 0 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,18/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,18/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,18/01/2017,tr,0 1 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,18/01/2017,tr,0 1 0 0 0 0
7,Human                                                                       ,Rag'n'Bone Man   ,18/01/2017,tr,0 1 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18/01/2017,tr,0 1 0 0 0 0
9,Lost on You                                                                 ,LP               ,18/01/2017,tr,0 1 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,18/01/2017,tr,0 1 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,19/01/2017,tr,0 1 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,19/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,19/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,19/01/2017,tr,0 1 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,19/01/2017,tr,0 1 0 0 0 0
7,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19/01/2017,tr,0 1 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,19/01/2017,tr,0 1 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,19/01/2017,tr,0 1 0 0 0 0
10,Paris                                                                       ,The Chainsmokers ,19/01/2017,tr,0 1 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,20/01/2017,tr,0 1 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,20/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,20/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,20/01/2017,tr,0 1 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,20/01/2017,tr,0 1 0 0 0 0
7,Paris                                                                       ,The Chainsmokers ,20/01/2017,tr,0 1 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,20/01/2017,tr,0 1 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,20/01/2017,tr,0 1 0 0 0 0
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20/01/2017,tr,0 1 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,21/01/2017,tr,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,21/01/2017,tr,0 0 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,21/01/2017,tr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21/01/2017,tr,0 0 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,21/01/2017,tr,0 0 0 0 0 0
6,366.Gün                                                                    ,Sagopa Kajmer    ,21/01/2017,tr,0 0 0 0 0 0
7,Paris                                                                       ,The Chainsmokers ,21/01/2017,tr,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,21/01/2017,tr,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,21/01/2017,tr,0 0 0 0 0 0
10,Heathens                                                                    ,Twenty One Pilots,21/01/2017,tr,0 0 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,22/01/2017,tr,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,22/01/2017,tr,0 0 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,22/01/2017,tr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22/01/2017,tr,0 0 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,22/01/2017,tr,0 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,22/01/2017,tr,0 0 0 0 0 0
7,366.Gün                                                                    ,Sagopa Kajmer    ,22/01/2017,tr,0 0 0 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22/01/2017,tr,0 0 0 0 0 0
9,Human                                                                       ,Rag'n'Bone Man   ,22/01/2017,tr,0 0 0 0 0 0
10,Heathens                                                                    ,Twenty One Pilots,22/01/2017,tr,0 0 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,23/01/2017,tr,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,23/01/2017,tr,0 0 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,23/01/2017,tr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23/01/2017,tr,0 0 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,23/01/2017,tr,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,23/01/2017,tr,0 0 0 0 0 0
7,366.Gün                                                                    ,Sagopa Kajmer    ,23/01/2017,tr,0 0 0 0 0 0
8,Paris                                                                       ,The Chainsmokers ,23/01/2017,tr,0 0 0 0 0 0
9,Heathens                                                                    ,Twenty One Pilots,23/01/2017,tr,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,23/01/2017,tr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24/01/2017,tr,0 0 0 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,24/01/2017,tr,0 0 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,24/01/2017,tr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24/01/2017,tr,0 0 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,24/01/2017,tr,0 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,24/01/2017,tr,0 0 0 0 0 0
7,Human                                                                       ,Rag'n'Bone Man   ,24/01/2017,tr,0 0 0 0 0 0
8,366.Gün                                                                    ,Sagopa Kajmer    ,24/01/2017,tr,0 0 0 0 0 0
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24/01/2017,tr,0 0 0 0 0 0
10,Lost on You                                                                 ,LP               ,24/01/2017,tr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,25/01/2017,tr,0 1 0 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,25/01/2017,tr,0 1 0 0 0 0
3,Starboy                                                                     ,The Weeknd       ,25/01/2017,tr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25/01/2017,tr,0 1 0 0 0 0
5,Affet                                                                       ,Müslüm Gürses ,25/01/2017,tr,0 1 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,25/01/2017,tr,0 1 0 0 0 0
7,İhanetten Geri Kalan                                                       ,Sezen Aksu       ,25/01/2017,tr,0 1 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,25/01/2017,tr,0 1 0 0 0 0
9,366.Gün                                                                    ,Sagopa Kajmer    ,25/01/2017,tr,0 1 0 0 0 0
10,Lost on You                                                                 ,LP               ,25/01/2017,tr,0 1 0 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,26/01/2017,tr,0 0 1 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,26/01/2017,tr,0 0 1 0 0 0
3,Starboy                                                                     ,The Weeknd       ,26/01/2017,tr,0 0 1 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26/01/2017,tr,0 0 1 0 0 0
5,İhanetten Geri Kalan                                                       ,Sezen Aksu       ,26/01/2017,tr,0 0 1 0 0 0
6,Manifesto                                                                   ,Sezen Aksu       ,26/01/2017,tr,0 0 1 0 0 0
7,Affet                                                                       ,Müslüm Gürses ,26/01/2017,tr,0 0 1 0 0 0
8,Paris                                                                       ,The Chainsmokers ,26/01/2017,tr,0 0 1 0 0 0
9,Human                                                                       ,Rag'n'Bone Man   ,26/01/2017,tr,0 0 1 0 0 0
10,366.Gün                                                                    ,Sagopa Kajmer    ,26/01/2017,tr,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,27/01/2017,tr,0 1 1 0 0 0
2,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,27/01/2017,tr,0 1 1 0 0 0
3,Starboy                                                                     ,The Weeknd       ,27/01/2017,tr,0 1 1 0 0 0
4,Deli                                                                        ,Norm Ender       ,27/01/2017,tr,0 1 1 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27/01/2017,tr,0 1 1 0 0 0
6,İhanetten Geri Kalan                                                       ,Sezen Aksu       ,27/01/2017,tr,0 1 1 0 0 0
7,Manifesto                                                                   ,Sezen Aksu       ,27/01/2017,tr,0 1 1 0 0 0
8,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/01/2017,tr,0 1 1 0 0 0
9,Affet                                                                       ,Müslüm Gürses ,27/01/2017,tr,0 1 1 0 0 0
10,Canımsın Sen                                                              ,Sezen Aksu       ,27/01/2017,tr,0 1 1 0 0 0
1,Gece Gölgenin Rahatına Bak                                                ,Çağatay Akman  ,28/01/2017,tr,0 1 1 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,28/01/2017,tr,0 1 1 0 0 0
3,Deli                                                                        ,Norm Ender       ,28/01/2017,tr,0 1 1 0 0 0
4,Starboy                                                                     ,The Weeknd       ,28/01/2017,tr,0 1 1 0 0 0
5,İhanetten Geri Kalan                                                       ,Sezen Aksu       ,28/01/2017,tr,0 1 1 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28/01/2017,tr,0 1 1 0 0 0
7,Manifesto                                                                   ,Sezen Aksu       ,28/01/2017,tr,0 1 1 0 0 0
8,Affet                                                                       ,Müslüm Gürses ,28/01/2017,tr,0 1 1 0 0 0
