Position,TrackName,Artist,Date,Country,Indicators
9,Closer                                                                      ,The Chainsmokers ,18/01/2017,pl,0 0 1 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,18/01/2017,pl,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,19/01/2017,pl,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,19/01/2017,pl,0 0 1 0 0 0
3,Starboy                                                                     ,The Weeknd       ,19/01/2017,pl,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19/01/2017,pl,0 0 1 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19/01/2017,pl,0 0 1 0 0 0
6,Paris                                                                       ,The Chainsmokers ,19/01/2017,pl,0 0 1 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,19/01/2017,pl,0 0 1 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,19/01/2017,pl,0 0 1 0 0 0
9,Closer                                                                      ,The Chainsmokers ,19/01/2017,pl,0 0 1 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,19/01/2017,pl,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,20/01/2017,pl,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,20/01/2017,pl,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20/01/2017,pl,0 1 0 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20/01/2017,pl,0 1 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,20/01/2017,pl,0 1 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,20/01/2017,pl,0 1 0 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,20/01/2017,pl,0 1 0 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,20/01/2017,pl,0 1 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,20/01/2017,pl,0 1 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,20/01/2017,pl,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,21/01/2017,pl,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,21/01/2017,pl,0 1 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21/01/2017,pl,0 1 0 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21/01/2017,pl,0 1 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,21/01/2017,pl,0 1 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,21/01/2017,pl,0 1 0 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,21/01/2017,pl,0 1 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,21/01/2017,pl,0 1 0 0 0 0
9,Tuesday                                                                     ,Burak Yeter      ,21/01/2017,pl,0 1 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,21/01/2017,pl,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,22/01/2017,pl,0 1 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,22/01/2017,pl,0 1 0 0 0 0
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22/01/2017,pl,0 1 0 0 0 0
4,Paris                                                                       ,The Chainsmokers ,22/01/2017,pl,0 1 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22/01/2017,pl,0 1 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,22/01/2017,pl,0 1 0 0 0 0
7,Just Hold On                                                                ,Steve Aoki       ,22/01/2017,pl,0 1 0 0 0 0
8,I Feel It Coming                                                            ,The Weeknd       ,22/01/2017,pl,0 1 0 0 0 0
