Position,TrackName,Artist,Date,Country,Indicators
4,Alone                                                                       ,Alan Walker      ,18-01-17,at,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,18-01-17,at,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,18-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,18-01-17,at,0 0 0 0 0 0
9,Bad Ideas                                                                   ,Alle Farben      ,18-01-17,at,0 0 0 0 0 0
10,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,18-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,19-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,19-01-17,at,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,19-01-17,at,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19-01-17,at,0 0 0 0 0 0
5,Alone                                                                       ,Alan Walker      ,19-01-17,at,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,19-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,19-01-17,at,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,19-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,19-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,20-01-17,at,0 0 0 0 0 0
2,Paris                                                                       ,The Chainsmokers ,20-01-17,at,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,20-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,20-01-17,at,0 0 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20-01-17,at,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,20-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,20-01-17,at,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,20-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,20-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,21-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,21-01-17,at,0 0 0 0 0 0
3,Alone                                                                       ,Alan Walker      ,21-01-17,at,0 0 0 0 0 0
4,Paris                                                                       ,The Chainsmokers ,21-01-17,at,0 0 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21-01-17,at,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,21-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,21-01-17,at,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,21-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,21-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,22-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,22-01-17,at,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,22-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,22-01-17,at,0 0 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22-01-17,at,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,22-01-17,at,0 0 0 0 0 0
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,22-01-17,at,0 0 0 0 0 0
9,Shed a Light                                                                ,Robin Schulz     ,22-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,22-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,23-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,23-01-17,at,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,23-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,23-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,23-01-17,at,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,23-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,23-01-17,at,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,23-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,23-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24-01-17,at,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,24-01-17,at,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,24-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,24-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24-01-17,at,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,24-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,24-01-17,at,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,24-01-17,at,0 0 0 0 0 0
10,Say You Won't Let Go                                                        ,James Arthur     ,24-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,25-01-17,at,0 0 0 0 0 0
2,Paris                                                                       ,The Chainsmokers ,25-01-17,at,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,25-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,25-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25-01-17,at,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,25-01-17,at,0 0 0 0 0 0
8,Shed a Light                                                                ,Robin Schulz     ,25-01-17,at,0 0 0 0 0 0
9,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,25-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,25-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,26-01-17,at,0 0 0 0 0 0
2,Paris                                                                       ,The Chainsmokers ,26-01-17,at,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,26-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,26-01-17,at,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26-01-17,at,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,26-01-17,at,0 0 0 0 0 0
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,26-01-17,at,0 0 0 0 0 0
9,Shed a Light                                                                ,Robin Schulz     ,26-01-17,at,0 0 0 0 0 0
10,Now and Later                                                               ,Sage The Gemini  ,26-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,27-01-17,at,0 0 0 0 0 0
2,Paris                                                                       ,The Chainsmokers ,27-01-17,at,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,27-01-17,at,0 0 0 0 0 0
4,Alone                                                                       ,Alan Walker      ,27-01-17,at,0 0 0 0 0 0
