Position,TrackName,Artist,Date,Country,Indicators
4,Chantaje                                                                    ,Shakira          ,23-01-17,pa,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,23-01-17,pa,0 0 0 0 0 0
6,El Amante                                                                   ,Nicky Jam        ,23-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,23-01-17,pa,0 0 0 0 0 0
8,Safari                                                                      ,J Balvin         ,23-01-17,pa,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,23-01-17,pa,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,23-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,24-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,24-01-17,pa,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,24-01-17,pa,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,24-01-17,pa,0 0 0 0 0 0
5,El Amante                                                                   ,Nicky Jam        ,24-01-17,pa,0 0 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,24-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,24-01-17,pa,0 0 0 0 0 0
8,Safari                                                                      ,J Balvin         ,24-01-17,pa,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,24-01-17,pa,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,24-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,25-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,25-01-17,pa,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,25-01-17,pa,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,25-01-17,pa,0 0 0 0 0 0
5,El Amante                                                                   ,Nicky Jam        ,25-01-17,pa,0 0 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,25-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,25-01-17,pa,0 0 0 0 0 0
8,Safari                                                                      ,J Balvin         ,25-01-17,pa,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,25-01-17,pa,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,25-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,26-01-17,pa,0 0 0 0 0 0
3,El Amante                                                                   ,Nicky Jam        ,26-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,26-01-17,pa,0 0 0 0 0 0
5,Chantaje                                                                    ,Shakira          ,26-01-17,pa,0 0 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,26-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,26-01-17,pa,0 0 0 0 0 0
8,Safari                                                                      ,J Balvin         ,26-01-17,pa,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,26-01-17,pa,0 0 0 0 0 0
10,Vente Pa' Ca                                                                ,Ricky Martin     ,26-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,27-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,27-01-17,pa,0 0 0 0 0 0
3,El Amante                                                                   ,Nicky Jam        ,27-01-17,pa,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,27-01-17,pa,0 0 0 0 0 0
5,Chantaje                                                                    ,Shakira          ,27-01-17,pa,0 0 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,27-01-17,pa,0 0 0 0 0 0
7,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,27-01-17,pa,0 0 0 0 0 0
8,Safari                                                                      ,J Balvin         ,27-01-17,pa,0 0 0 0 0 0
9,Vente Pa' Ca                                                                ,Ricky Martin     ,27-01-17,pa,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,27-01-17,pa,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,28-01-17,pa,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,28-01-17,pa,0 0 0 0 0 0
3,El Amante                                                                   ,Nicky Jam        ,28-01-17,pa,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,28-01-17,pa,0 0 0 0 0 0
5,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,28-01-17,pa,0 0 0 0 0 0
