Position,TrackName,Artist,Date,Country,Indicators
5,Vente Pa' Ca                                                                ,Ricky Martin     ,26-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,26-01-17,ar,0 0 0 0 0 0
7,Shape of You                                                                ,Ed Sheeran       ,26-01-17,ar,0 0 0 0 0 0
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,26-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,26-01-17,ar,0 0 0 0 0 0
10,Me Llamas (feat. Maluma) - Remix                                            ,Piso 21          ,26-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,27-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,27-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,27-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,27-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,27-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,27-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,27-01-17,ar,0 0 0 0 0 0
8,Shape of You                                                                ,Ed Sheeran       ,27-01-17,ar,0 0 0 0 0 0
9,Vacaciones                                                                  ,Wisin            ,27-01-17,ar,0 0 0 0 0 0
10,Traicionera                                                                 ,Sebastian Yatra  ,27-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,28-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,28-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,28-01-17,ar,0 0 0 0 0 0
4,Cuando Se Pone a Bailar                                                     ,Rombai           ,28-01-17,ar,0 0 0 0 0 0
5,Vente Pa' Ca                                                                ,Ricky Martin     ,28-01-17,ar,0 0 0 0 0 0
6,Safari                                                                      ,J Balvin         ,28-01-17,ar,0 0 0 0 0 0
7,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,28-01-17,ar,0 0 0 0 0 0
8,Vacaciones                                                                  ,Wisin            ,28-01-17,ar,0 0 0 0 0 0
9,Traicionera                                                                 ,Sebastian Yatra  ,28-01-17,ar,0 0 0 0 0 0
10,El Amante                                                                   ,Nicky Jam        ,28-01-17,ar,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,29-01-17,ar,0 0 0 0 0 0
2,Reggaet�n Lento (Bailemos)                                                  ,CNCO             ,29-01-17,ar,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,29-01-17,ar,0 0 0 0 0 0
