Position,TrackName,Artist,Date,Country,Indicators
7,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,15-01-17,br,0 0 0 0 0 0
8,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,15-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,15-01-17,br,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,15-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,16-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,16-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,16-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,16-01-17,br,0 0 0 0 0 0
5,Olha a Explosão                                                            ,MC Kevinho       ,16-01-17,br,0 0 0 0 0 0
6,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,16-01-17,br,0 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,16-01-17,br,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,16-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,16-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,16-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,17-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,17-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,17-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,17-01-17,br,0 0 0 0 0 0
5,Olha a Explosão                                                            ,MC Kevinho       ,17-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,17-01-17,br,0 0 0 0 0 0
7,Closer                                                                      ,The Chainsmokers ,17-01-17,br,0 0 0 0 0 0
8,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,17-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,17-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,17-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,18-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,18-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,18-01-17,br,0 0 0 0 0 0
4,Loka                                                                        ,Simone & Simaria ,18-01-17,br,0 0 0 0 0 0
5,Olha a Explosão                                                            ,MC Kevinho       ,18-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,18-01-17,br,0 0 0 0 0 0
7,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,18-01-17,br,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,18-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,18-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,18-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,19-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,19-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,19-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,19-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,19-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,19-01-17,br,0 0 0 0 0 0
7,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,19-01-17,br,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,19-01-17,br,0 0 0 0 0 0
9,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,19-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,19-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,20-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,20-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,20-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,20-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,20-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,20-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,20-01-17,br,0 0 0 0 0 0
8,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,20-01-17,br,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,20-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,20-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,21-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,21-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,21-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,21-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,21-01-17,br,0 0 0 0 0 0
6,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,21-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,21-01-17,br,0 0 0 0 0 0
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,21-01-17,br,0 0 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,21-01-17,br,0 0 0 0 0 0
10,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,21-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,22-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,22-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,22-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,22-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,22-01-17,br,0 0 0 0 0 0
6,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,22-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,22-01-17,br,0 0 0 0 0 0
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,22-01-17,br,0 0 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,22-01-17,br,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,22-01-17,br,0 0 0 0 0 0
1,Hear Me Now                                                                 ,Alok             ,23-01-17,br,0 0 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,23-01-17,br,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,23-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,23-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,23-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,23-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,23-01-17,br,0 0 0 0 0 0
