Position,TrackName,Artist,Date,Country,Indicators
4,Mauvaise graine                                                             ,Nekfeu           ,16-01-17,fr,0 1 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16-01-17,fr,0 1 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,16-01-17,fr,0 1 0 0 0 0
7,Squa                                                                        ,Nekfeu           ,16-01-17,fr,0 1 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,16-01-17,fr,0 1 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,16-01-17,fr,0 1 0 0 0 0
10,Je m'en vais                                                                ,Vianney          ,16-01-17,fr,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,17-01-17,fr,0 0 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,17-01-17,fr,0 0 0 0 0 0
4,Mauvaise graine                                                             ,Nekfeu           ,17-01-17,fr,0 0 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17-01-17,fr,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,17-01-17,fr,0 0 0 0 0 0
7,Squa                                                                        ,Nekfeu           ,17-01-17,fr,0 0 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,17-01-17,fr,0 0 0 0 0 0
9,Sunset Lover                                                                ,Petit Biscuit    ,17-01-17,fr,0 0 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,17-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,18-01-17,fr,0 0 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,18-01-17,fr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18-01-17,fr,0 0 0 0 0 0
5,Mauvaise graine                                                             ,Nekfeu           ,18-01-17,fr,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,18-01-17,fr,0 0 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,18-01-17,fr,0 0 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,18-01-17,fr,0 0 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,18-01-17,fr,0 0 0 0 0 0
10,Squa                                                                        ,Nekfeu           ,18-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,19-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,19-01-17,fr,0 0 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,19-01-17,fr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19-01-17,fr,0 0 0 0 0 0
5,Mauvaise graine                                                             ,Nekfeu           ,19-01-17,fr,0 0 0 0 0 0
6,Sunset Lover                                                                ,Petit Biscuit    ,19-01-17,fr,0 0 0 0 0 0
7,Human                                                                       ,Rag'n'Bone Man   ,19-01-17,fr,0 0 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,19-01-17,fr,0 0 0 0 0 0
9,Je m'en vais                                                                ,Vianney          ,19-01-17,fr,0 0 0 0 0 0
10,Squa                                                                        ,Nekfeu           ,19-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,20-01-17,fr,0 0 0 0 0 0
