Position,TrackName,Artist,Date,Country,Indicators
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,12-01-17,hu,0 1 1 0 0 0
6,Closer                                                                      ,The Chainsmokers ,12-01-17,hu,0 1 1 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,12-01-17,hu,0 1 1 0 0 0
8,I Feel It Coming                                                            ,The Weeknd       ,12-01-17,hu,0 1 1 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,12-01-17,hu,0 1 1 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,12-01-17,hu,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,13-01-17,hu,0 1 1 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,13-01-17,hu,0 1 1 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,13-01-17,hu,0 1 1 0 0 0
4,Starboy                                                                     ,The Weeknd       ,13-01-17,hu,0 1 1 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,13-01-17,hu,0 1 1 0 0 0
6,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,13-01-17,hu,0 1 1 0 0 0
7,Closer                                                                      ,The Chainsmokers ,13-01-17,hu,0 1 1 0 0 0
8,Don't Wanna Know                                                            ,Maroon 5         ,13-01-17,hu,0 1 1 0 0 0
9,Paris                                                                       ,The Chainsmokers ,13-01-17,hu,0 1 1 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,13-01-17,hu,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,14-01-17,hu,0 0 1 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,14-01-17,hu,0 0 1 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,14-01-17,hu,0 0 1 0 0 0
4,Starboy                                                                     ,The Weeknd       ,14-01-17,hu,0 0 1 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,14-01-17,hu,0 0 1 0 0 0
6,Paris                                                                       ,The Chainsmokers ,14-01-17,hu,0 0 1 0 0 0
7,Closer                                                                      ,The Chainsmokers ,14-01-17,hu,0 0 1 0 0 0
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,14-01-17,hu,0 0 1 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,14-01-17,hu,0 0 1 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,14-01-17,hu,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,15-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,15-01-17,hu,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,15-01-17,hu,0 0 0 0 0 0
4,Paris                                                                       ,The Chainsmokers ,15-01-17,hu,0 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,15-01-17,hu,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,15-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,15-01-17,hu,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,15-01-17,hu,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,15-01-17,hu,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,15-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,16-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,16-01-17,hu,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,16-01-17,hu,0 0 0 0 0 0
4,Paris                                                                       ,The Chainsmokers ,16-01-17,hu,0 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,16-01-17,hu,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,16-01-17,hu,0 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,16-01-17,hu,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,16-01-17,hu,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,16-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,17-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17-01-17,hu,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,17-01-17,hu,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,17-01-17,hu,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,17-01-17,hu,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,17-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,17-01-17,hu,0 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,17-01-17,hu,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,17-01-17,hu,0 0 0 0 0 0
