Position,Track Name,Artist,Date,Country
4,Say You Won't Let Go                                                        ,James Arthur     ,29/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,29/01/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,29/01/2017,my
7,Starboy                                                                     ,The Weeknd       ,29/01/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,29/01/2017,my
9,All Time Low                                                                ,Jon Bellion      ,29/01/2017,my
10,Don't Wanna Know                                                            ,Maroon 5         ,29/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,30/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,30/01/2017,my
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,30/01/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,30/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,30/01/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,30/01/2017,my
7,Starboy                                                                     ,The Weeknd       ,30/01/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,30/01/2017,my
9,All Time Low                                                                ,Jon Bellion      ,30/01/2017,my
10,Don't Wanna Know                                                            ,Maroon 5         ,30/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,31/01/2017,my
2,Paris                                                                       ,The Chainsmokers ,31/01/2017,my
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,31/01/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,31/01/2017,my
5,Closer                                                                      ,The Chainsmokers ,31/01/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,31/01/2017,my
7,Starboy                                                                     ,The Weeknd       ,31/01/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,31/01/2017,my
9,All Time Low                                                                ,Jon Bellion      ,31/01/2017,my
10,Don't Wanna Know                                                            ,Maroon 5         ,31/01/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,01/02/2017,my
2,Paris                                                                       ,The Chainsmokers ,01/02/2017,my
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,01/02/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,01/02/2017,my
5,Closer                                                                      ,The Chainsmokers ,01/02/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,01/02/2017,my
7,Starboy                                                                     ,The Weeknd       ,01/02/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,01/02/2017,my
9,All Time Low                                                                ,Jon Bellion      ,01/02/2017,my
10,Don't Wanna Know                                                            ,Maroon 5         ,01/02/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,02/02/2017,my
2,Paris                                                                       ,The Chainsmokers ,02/02/2017,my
3,Say You Won't Let Go                                                        ,James Arthur     ,02/02/2017,my
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,02/02/2017,my
5,Closer                                                                      ,The Chainsmokers ,02/02/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,02/02/2017,my
7,Starboy                                                                     ,The Weeknd       ,02/02/2017,my
8,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,02/02/2017,my
9,Don't Wanna Know                                                            ,Maroon 5         ,02/02/2017,my
10,All Time Low                                                                ,Jon Bellion      ,02/02/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,03/02/2017,my
2,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,03/02/2017,my
3,Paris                                                                       ,The Chainsmokers ,03/02/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,03/02/2017,my
5,Closer                                                                      ,The Chainsmokers ,03/02/2017,my
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,03/02/2017,my
7,Starboy                                                                     ,The Weeknd       ,03/02/2017,my
8,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,03/02/2017,my
9,Scared to Be Lonely                                                         ,Martin Garrix    ,03/02/2017,my
10,Don't Wanna Know                                                            ,Maroon 5         ,03/02/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,04/02/2017,my
2,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,04/02/2017,my
3,Paris                                                                       ,The Chainsmokers ,04/02/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,04/02/2017,my
5,Closer                                                                      ,The Chainsmokers ,04/02/2017,my
6,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,04/02/2017,my
7,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,04/02/2017,my
8,Starboy                                                                     ,The Weeknd       ,04/02/2017,my
9,Scared to Be Lonely                                                         ,Martin Garrix    ,04/02/2017,my
10,All Time Low                                                                ,Jon Bellion      ,04/02/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,05/02/2017,my
2,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,05/02/2017,my
3,Paris                                                                       ,The Chainsmokers ,05/02/2017,my
4,Say You Won't Let Go                                                        ,James Arthur     ,05/02/2017,my
5,Bad Things (with Camila Cabello)                                            ,Machine Gun Kelly,05/02/2017,my
6,Closer                                                                      ,The Chainsmokers ,05/02/2017,my
7,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,05/02/2017,my
8,Scared to Be Lonely                                                         ,Martin Garrix    ,05/02/2017,my
9,Starboy                                                                     ,The Weeknd       ,05/02/2017,my
10,All Time Low                                                                ,Jon Bellion      ,05/02/2017,my
1,Shape of You                                                                ,Ed Sheeran       ,06/02/2017,my
2,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,06/02/2017,my
3,Paris                                                                       ,The Chainsmokers ,06/02/2017,my
