Position,TrackName,Artist,Date,Country,Indicators
3,Chantaje                                                                    ,Shakira          ,19-01-17,do,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,19-01-17,do,0 0 0 0 0 0
5,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,19-01-17,do,0 0 0 0 0 0
6,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,19-01-17,do,0 0 0 0 0 0
7,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,19-01-17,do,0 0 0 0 0 0
8,Pa Ti                                                                       ,Bad Bunny        ,19-01-17,do,0 0 0 0 0 0
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,19-01-17,do,0 0 0 0 0 0
10,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,19-01-17,do,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,20-01-17,do,0 0 0 0 0 0
2,Soy Peor                                                                    ,Bad Bunny        ,20-01-17,do,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,20-01-17,do,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,20-01-17,do,0 0 0 0 0 0
5,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,20-01-17,do,0 0 0 0 0 0
6,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,20-01-17,do,0 0 0 0 0 0
7,Pa Ti                                                                       ,Bad Bunny        ,20-01-17,do,0 0 0 0 0 0
8,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,20-01-17,do,0 0 0 0 0 0
9,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,20-01-17,do,0 0 0 0 0 0
10,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,20-01-17,do,0 0 0 0 0 0
1,Soy Peor                                                                    ,Bad Bunny        ,21-01-17,do,0 1 0 0 0 0
2,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,21-01-17,do,0 1 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,21-01-17,do,0 1 0 0 0 0
4,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,21-01-17,do,0 1 0 0 0 0
5,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,21-01-17,do,0 1 0 0 0 0
6,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,21-01-17,do,0 1 0 0 0 0
7,Shape of You                                                                ,Ed Sheeran       ,21-01-17,do,0 1 0 0 0 0
8,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,21-01-17,do,0 1 0 0 0 0
9,Dema Ga Ge Gi Go Gu                                                         ,El Alfa          ,21-01-17,do,0 1 0 0 0 0
10,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,21-01-17,do,0 1 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,22-01-17,do,0 0 0 0 0 0
2,Soy Peor                                                                    ,Bad Bunny        ,22-01-17,do,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,22-01-17,do,0 0 0 0 0 0
4,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,22-01-17,do,0 0 0 0 0 0
5,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,22-01-17,do,0 0 0 0 0 0
6,Shape of You                                                                ,Ed Sheeran       ,22-01-17,do,0 0 0 0 0 0
7,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,22-01-17,do,0 0 0 0 0 0
