Position,TrackName,Artist,Date,Country,Indicators
1,Shape of You                                                                ,Ed Sheeran       ,25/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25/01/2017,it,0 0 0 0 0 0
3,Assenzio                                                                    ,J-AX             ,25/01/2017,it,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,25/01/2017,it,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,25/01/2017,it,0 0 0 0 0 0
6,Don't Wanna Know                                                            ,Maroon 5         ,25/01/2017,it,0 0 0 0 0 0
7,Closer                                                                      ,The Chainsmokers ,25/01/2017,it,0 0 0 0 0 0
8,Chantaje                                                                    ,Shakira          ,25/01/2017,it,0 0 0 0 0 0
9,Let Me Love You                                                             ,DJ Snake         ,25/01/2017,it,0 0 0 0 0 0
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,26/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,26/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,26/01/2017,it,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,26/01/2017,it,0 0 0 0 0 0
6,Closer                                                                      ,The Chainsmokers ,26/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,26/01/2017,it,0 0 0 0 0 0
8,Piccole cose                                                                ,J-AX             ,26/01/2017,it,0 0 0 0 0 0
9,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26/01/2017,it,0 0 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,26/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,27/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,27/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,27/01/2017,it,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,27/01/2017,it,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,27/01/2017,it,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,27/01/2017,it,0 0 0 0 0 0
9,Piccole cose                                                                ,J-AX             ,27/01/2017,it,0 0 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,27/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,28/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,28/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,28/01/2017,it,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,28/01/2017,it,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28/01/2017,it,0 0 0 0 0 0
7,Chantaje                                                                    ,Shakira          ,28/01/2017,it,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,28/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,28/01/2017,it,0 0 0 0 0 0
10,Let Me Love You                                                             ,DJ Snake         ,28/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,29/01/2017,it,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,29/01/2017,it,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,29/01/2017,it,0 0 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,29/01/2017,it,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,29/01/2017,it,0 0 0 0 0 0
6,Paris                                                                       ,The Chainsmokers ,29/01/2017,it,0 0 0 0 0 0
7,Closer                                                                      ,The Chainsmokers ,29/01/2017,it,0 0 0 0 0 0
8,Chantaje                                                                    ,Shakira          ,29/01/2017,it,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,29/01/2017,it,0 0 0 0 0 0
10,Piccole cose                                                                ,J-AX             ,29/01/2017,it,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,30/01/2017,it,0 1 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,30/01/2017,it,0 1 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,30/01/2017,it,0 1 0 0 0 0
4,Assenzio                                                                    ,J-AX             ,30/01/2017,it,0 1 0 0 0 0
