STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787190,99999,20170326,67.6,13,50.3,13,1012.9,5,836,5,7,13,3.2,13,8,999.9,   77.0*,  44.6*, 0.00G,999.9,100000,hn
787190,99999,20170327,66.3,10,52.6,10,1011.9,4,834.6,4,7.4,10,3,10,6,999.9,77.9,43.7, 0.00G,999.9,100000,hn
787190,99999,20170328,69.5,13,55.3,13,1011,5,834.6,5,7.2,13,4.5,13,8,999.9,81,43.9, 0.00G,999.9,100000,hn
787190,99999,20170329,69.5,12,56.7,12,1011.1,5,835.4,5,6.6,12,3.5,12,6,999.9,   82.4*,  57.2*, 0.00G,999.9,0,hn
787190,99999,20170330,69.6,12,55.3,12,1010.4,4,835.6,4,7,12,3.9,12,6,999.9,77.4,56.3, 0.00G,999.9,0,hn
787190,99999,20170331,71.8,13,53.6,13,1011.4,4,835.7,4,5.9,13,3.2,13,6,999.9,   82.4*,  53.6*, 0.00G,999.9,100000,hn
787190,99999,20170401,73.3,13,57.4,13,1009.9,4,835.4,4,6.3,13,5.4,13,9.9,999.9,81.9,54.9, 0.00G,999.9,0,hn
787190,99999,20170402,71.7,11,51.6,11,1010.5,4,835.1,4,7.5,9,4.4,11,9.9,999.9,82.4,45.3, 0.00G,999.9,100000,hn
787190,99999,20170403,76.3,10,57.4,10,1009.4,4,834.3,4,6.8,10,6.4,10,8,999.9,   82.4*,  66.2*, 0.00I,999.9,10,hn
787190,99999,20170404,71.2,12,59.3,12,1008.5,5,834.9,5,6.5,12,3,12,8,999.9,83.7,53.4, 0.00G,999.9,10010,hn
787190,99999,20170405,72.3,12,56.7,12,1011.4,5,835.8,5,6.8,12,2.7,12,4.1,999.9,82.4,53.6, 0.04G,999.9,110010,hn
787190,99999,20170406,72.5,13,50.9,13,1012,5,836.8,5,7.4,12,4.5,13,8,999.9,83.3,50.4, 0.00G,999.9,0,hn
787190,99999,20170407,68.1,13,51.6,13,1013.7,5,836.9,4,7.2,13,5.5,13,9.9,999.9,81,50.4, 0.00G,999.9,0,hn
787190,99999,20170408,69.2,13,53.1,13,9999.9,0,9999.9,0,7.9,13,8.1,13,12,999.9,76.6,50.9, 0.00G,999.9,0,hn
787190,99999,20170409,68.9,13,55.9,13,1011.1,5,835.4,5,7.9,13,6.4,13,9.9,999.9,75.6,54.3, 0.00G,999.9,0,hn
787190,99999,20170410,70.7,13,53,13,1011.5,5,835.9,5,7.6,13,3.6,13,6,999.9,78.1,54.3, 0.00G,999.9,0,hn
787190,99999,20170411,67.9,13,52.5,13,1012,5,836.3,5,7.4,13,3.4,13,6,999.9,78.3,54.5, 0.00G,999.9,0,hn
787190,99999,20170412,66.3,13,53.1,13,1012,5,836.3,5,8.4,13,5.3,13,6,999.9,75.7,54, 0.00G,999.9,0,hn
787190,99999,20170413,67.1,12,51.1,12,1011.5,5,835.4,5,8.3,12,8.8,12,14,999.9,   75.2*,  54.7*, 0.00G,999.9,0,hn
787190,99999,20170414,67.1,13,54.3,13,1011,5,835,5,6.8,13,10,13,14,999.9,75.9,53.4, 0.00G,999.9,0,hn
787190,99999,20170415,68.5,13,53.8,13,1011.1,4,834.9,4,6.8,13,9.3,13,12,999.9,   75.2*,  58.8*, 0.00G,999.9,0,hn
787190,99999,20170416,70.1,13,56,13,1012.5,5,836.5,5,7.9,13,4.2,13,8,999.9,   78.1*,  59.0*, 0.00G,999.9,0,hn
787190,99999,20170417,68.3,13,55.4,13,1012.9,5,836.6,5,6.7,13,2.4,13,4.1,999.9,77,47.3, 0.12G,999.9,10000,hn
787190,99999,20170418,71.2,13,56.7,13,1012.8,4,836.3,5,7.7,13,2.8,13,4.1,999.9,78.8,47.3, 0.73G,999.9,10000,hn
787190,99999,20170419,69.1,13,57.8,13,1011.3,5,835.4,5,7.6,13,2.6,13,6,999.9,79.7,54.5, 0.47G,999.9,0,hn
787190,99999,20170420,68.1,13,58.8,12,1011.3,4,835.5,4,6.8,13,1.9,13,6,999.9,78.6,55.4, 0.28G,999.9,100010,hn
787190,99999,20170421,70.3,13,53.9,12,1009.9,4,833.9,4,7.5,13,2.6,13,6,999.9,   78.8*,  53.6*, 0.00I,999.9,0,hn
787190,99999,20170422,70.9,13,49.3,13,1010.1,5,834.7,5,7.2,13,2.2,13,4.1,999.9,79,50.9, 0.67G,999.9,100000,hn
787190,99999,20170423,70,13,56.2,13,1010.4,5,835.6,5,7.1,13,2.3,13,4.1,999.9,79.7,52.7, 0.00G,999.9,0,hn
787190,99999,20170424,67.7,11,59.3,11,1011.6,5,836,5,6.8,11,4,11,6,999.9,77,52.7, 0.19G,999.9,0,hn
787190,99999,20170425,71.1,13,59.8,13,1010,5,834.9,5,7.2,13,4.9,13,9.9,999.9,   77.0*,  59.9*, 0.00G,999.9,0,hn
787190,99999,20170426,71.3,13,58.8,13,1008.1,4,833.5,4,7.5,13,6.9,13,9.9,999.9,78.3,59, 0.00G,999.9,0,hn
787190,99999,20170427,73.5,12,56.2,12,1007.6,5,833.4,5,8.7,10,5.5,12,9.9,999.9,   82.4*,  57.0*, 0.00G,999.9,0,hn
787190,99999,20170428,69.7,13,60.6,13,1010.2,5,834.9,5,6.6,13,3.1,13,8,999.9,81.9,54.5, 0.00G,999.9,10010,hn
787190,99999,20170429,71.3,12,63.8,12,1011.1,5,836.2,5,6.4,12,2.5,12,4.1,999.9,80.6,54.5, 0.00G,999.9,10010,hn
787190,99999,20170430,72.7,13,62.7,13,1010.4,4,836.1,4,7.3,13,2.4,13,4.1,999.9,   80.6*,  62.6*, 1.39G,999.9,10110,hn
787190,99999,20170501,73.1,11,60.2,11,1009.3,4,835,4,7.9,11,3.8,11,9.9,999.9,81.5,61.7, 0.40G,999.9,10,hn
787190,99999,20170502,71.1,12,59.2,12,1009.2,4,834.8,4,6.6,12,4.2,12,6,999.9,78.8,61.2, 0.54G,999.9,0,hn
787190,99999,20170503,70.1,12,60.2,12,9999.9,0,9999.9,0,6.7,12,4.2,12,8,999.9,   75.2*,  59.0*, 0.00I,999.9,10,hn
787190,99999,20170504,67.8,13,61,12,9999.9,0,9999.9,0,6.6,13,0.6,13,4.1,999.9,76.8,57.7, 0.06G,999.9,10010,hn
787190,99999,20170505,67.5,13,57.9,13,1009.9,4,834.2,4,7.6,13,4.8,13,6,999.9,77.9,57.2, 1.19G,999.9,11,hn
787190,99999,20170506,66,13,57.9,13,1012.6,5,836.3,5,8.1,13,4.6,13,6,999.9,74.3,57.2, 0.00G,999.9,0,hn
787190,99999,20170507,66.3,13,58.5,13,1012.9,4,836.6,4,7.5,13,3.4,13,6,999.9,   71.6*,  59.0*, 0.00G,999.9,0,hn
787190,99999,20170508,67.5,13,59.7,13,9999.9,0,9999.9,0,7.1,13,3.7,13,6,999.9,72.1,59, 0.00G,999.9,0,hn
787190,99999,20170509,68.6,12,56,12,1011.1,5,835.4,5,7.5,12,3,12,4.1,999.9,   73.4*,  60.8*, 0.00G,999.9,0,hn
