STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
065900 99999  20170403    54.7 24    38.5 24  9999.9  0  9999.9  0    8.3  6    7.7 24   11.7  999.9    64.4    46.4*  0.00G 999.9  000000 
065900 99999  20170404    51.9 24    36.3 24  9999.9  0  9999.9  0    5.0 11    6.6 24   11.7   20.0    60.6    39.4   0.00G 999.9  000000 
065900 99999  20170405    49.5 24    36.0 24  9999.9  0  9999.9  0    6.2 18    9.1 24   13.0  999.9    59.0*   41.0*  0.00G 999.9  000000 
065900 99999  20170406    42.9 24    34.2 24  9999.9  0  9999.9  0    6.8 17    8.0 24    9.9  999.9    50.5    37.2   0.00G 999.9  000000 
065900 99999  20170407    48.2 24    38.1 24  9999.9  0  9999.9  0    5.8 17    5.9 24    9.9  999.9    60.8*   33.4   0.00G 999.9  000000 
065900 99999  20170408    53.4 24    40.8 24  9999.9  0  9999.9  0    3.8 24    2.9 24    7.0  999.9    65.3    40.5   0.00G 999.9  000000 
065900 99999  20170409    59.5 24    40.5 24  9999.9  0  9999.9  0    5.5 10    3.7 24    6.0  999.9    71.6*   46.4*  0.00G 999.9  000000 
065900 99999  20170410    53.9 24    41.2 24  9999.9  0  9999.9  0    6.6 15    7.9 24   14.0  999.9    61.7    42.8*  0.00G 999.9  000000 
065900 99999  20170411    47.3 24    33.8 24  9999.9  0  9999.9  0    7.3 10    5.5 24   11.1  999.9    57.2    37.0   0.00G 999.9  000000 
065900 99999  20170412    50.8 24    37.5 24  9999.9  0  9999.9  0    8.2 11    9.9 24   18.1   27.0    61.2    39.2*  0.00G 999.9  000000 
065900 99999  20170413    49.6 24    39.1 24  9999.9  0  9999.9  0    6.2 23    9.4 24   13.6   21.0    57.9    42.8   0.00G 999.9  000000 
065900 99999  20170414    50.3 24    34.9 24  9999.9  0  9999.9  0    7.2 13    6.1 24   13.6  999.9    59.0    42.8*  0.00G 999.9  000000 
065900 99999  20170415    46.2 24    39.9 24  9999.9  0  9999.9  0    7.1 19    8.1 24   15.5  999.9    50.9    41.5   0.00G 999.9  011000 
065900 99999  20170416    44.5 24    36.6 24  9999.9  0  9999.9  0    6.9 13    5.9 24   12.0  999.9    48.6    41.9   0.00G 999.9  010000 
065900 99999  20170417    43.4 24    36.0 24  9999.9  0  9999.9  0    6.7 19    9.6 24   15.0  999.9    48.6    35.6*  0.05G 999.9  010000 
065900 99999  20170418    40.3 24    27.9 24  9999.9  0  9999.9  0    7.2 19    9.3 24   13.6  999.9    50.4    31.5   0.07G 999.9  010100 
065900 99999  20170419    38.1 24    22.9 24  9999.9  0  9999.9  0    7.0  9    9.8 24   14.0  999.9    45.9    33.3   0.00G 999.9  000000 
065900 99999  20170420    42.0 24    21.7 24  9999.9  0  9999.9  0    9.3  8    6.8 24   12.0   19.0    52.3    31.1   0.00G 999.9  000000 
065900 99999  20170421    48.9 24    30.9 24  9999.9  0  9999.9  0    7.4  8    5.0 24    9.7   19.0    59.7    32.5   0.00G 999.9  000000 
065900 99999  20170422    47.7 24    37.6 24  9999.9  0  9999.9  0    6.8 17    7.8 24   13.6  999.9    53.6*   37.4*  0.00G 999.9  010000 
065900 99999  20170423    44.0 24    28.7 24  9999.9  0  9999.9  0    7.2 13    6.6 24    9.9  999.9    53.6    35.4   0.00G 999.9  000000 
065900 99999  20170424    49.0 24    29.7 24  9999.9  0  9999.9  0   11.2  5    5.6 24    9.9  999.9    60.8    34.9   0.00G 999.9  000000 
065900 99999  20170425    43.0 23    29.3 23  9999.9  0  9999.9  0    7.8 13    8.6 23   12.0  999.9    49.1    37.4*  0.00G 999.9  010000 
065900 99999  20170426    42.2 24    25.8 24  9999.9  0  9999.9  0    7.6 18    6.1 24    9.9  999.9    49.3    35.6*  0.01G 999.9  000000 
065900 99999  20170427    43.1 24    27.9 24  9999.9  0  9999.9  0    6.8 15    7.0 24   14.0   17.1    53.2    33.8*  0.00G 999.9  000000 
065900 99999  20170428    40.8 24    34.3 24  9999.9  0  9999.9  0    7.0 15    6.7 24   15.0   26.0    49.5    30.2*  0.00G 999.9  010000 
065900 99999  20170429    47.2 24    32.5 24  9999.9  0  9999.9  0    5.6 12    4.5 24    9.9  999.9    57.7    33.8*  0.02G 999.9  010000 
065900 99999  20170430    54.4 24    31.6 24  9999.9  0  9999.9  0    8.4  7    9.5 24   14.0   24.1    66.4    37.4   0.00G 999.9  010000 
065900 99999  20170501    48.5 24    39.5 24  9999.9  0  9999.9  0    6.7 19    8.1 24   15.0  999.9    55.6    42.8*  0.00G 999.9  010000 
065900 99999  20170502    48.4 24    39.7 24  9999.9  0  9999.9  0    6.4 19    4.9 24    9.9  999.9    56.5    38.8   0.06G 999.9  010000 
