STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787640,99999,20170522,72.9,13,64.8,13,9999.9,0,9999.9,0,4.7,11,5.7,13,9.9,999.9,80.2,65.8, 1.54G,999.9,10000,cr
787640,99999,20170523,76,13,63.9,13,9999.9,0,9999.9,0,5.7,8,6.5,13,12,999.9,83.3,65.7, 1.15G,999.9,10010,cr
787640,99999,20170524,76.2,14,65.5,14,1009.3,5,901.6,5,4.5,10,7.1,14,15,999.9,86.4,65.7, 0.10G,999.9,10010,cr
787640,99999,20170525,77.5,13,66,13,1007.9,5,901.4,5,5.5,12,7.8,13,13,999.9,86.4,67.8, 0.30G,999.9,110010,cr
787640,99999,20170526,74.4,13,66.5,13,1011.4,5,903,5,4.7,11,2.8,13,6,999.9,86.4,68.5, 0.03G,999.9,10010,cr
787640,99999,20170527,76.4,13,65.2,13,1010.5,4,903.5,4,6.1,12,6.5,13,11.1,999.9,83.1,68.5, 0.13G,999.9,110010,cr
787640,99999,20170528,72.3,13,63.7,13,1012,4,903.3,4,5.4,13,6.5,13,13,999.9,83.1,66.6, 0.27G,999.9,10010,cr
787640,99999,20170529,73.7,13,63.6,13,1013,5,904,5,5.2,10,6,13,11.1,999.9,82,66, 0.75G,999.9,10010,cr
787640,99999,20170530,74.2,14,63.9,14,1012.2,5,903.6,5,4.9,14,4.7,14,9.9,15.9,82.6,66, 0.66G,999.9,10010,cr
787640,99999,20170531,74.9,12,63.7,12,1013.8,4,903.4,4,5.3,12,5.7,12,12,999.9,82.8,64.9, 0.00G,999.9,10010,cr
787640,99999,20170601,74.1,13,63.7,13,1009.9,5,902.4,5,5.9,12,8.1,13,15.9,999.9,84.4,64.9, 0.21B,999.9,110010,cr
787640,99999,20170602,76,14,64.7,14,1008.6,4,901.7,4,5.3,13,7.4,14,13,999.9,   82.4*,  68.0*, 0.00A,999.9,0,cr
787640,99999,20170603,74.6,13,66.3,13,9999.9,0,9999.9,0,5.2,13,4.5,13,9.9,999.9,83.8,64.4, 0.00I,999.9,0,cr
