Date,TEMP, VISIB,  WDSP,PRCP  , FRSHTT,Country
20170716,20,999.9,6, 0.00F,0,at
20170717,22,999.9,4.2, 0.00E,0,at
20170718,25,999.9,5.8, 0.00I,0,at
20170719,24,999.9,4.5,99.99,10000,at
20170720,26,999.9,5.6, 0.00F,10000,at
20170721,25,999.9,5.7, 0.39F,10000,at
20170722,27,999.9,4.1, 0.00F,0,at
20170723,25,999.9,5.1, 0.24F,10000,at
20170724,20,999.9,6.9, 0.46F,10000,at
20170725,19,999.9,11.5, 0.00F,10000,at
20170726,18,999.9,8.5, 0.02F,10000,at
20170727,18,999.9,8.6, 0.27F,10000,at
20170728,22,999.9,10.1, 0.00F,0,at
20170729,24,999.9,3.8, 0.00F,0,at
20170730,26,999.9,4.9, 0.00F,0,at
20170731,28,999.9,4.6, 0.00F,0,at
20170801,30,999.9,9.2, 0.00F,0,at
20170802,30,999.9,5.4, 0.00F,0,at
20170803,30,999.9,5.6, 0.00F,0,at
20170804,30,999.9,3.7, 0.00F,0,at
20170805,28,999.9,4.6, 0.00F,0,at
20170806,21,999.9,7.3, 0.50F,10000,at
20170807,22,999.9,5.5, 0.12F,10000,at
20170808,22,999.9,10.7, 0.00F,0,at
20170809,26,999.9,6.2, 0.00F,0,at
20170810,26,999.9,5.8, 0.02F,10000,at
20170811,19,999.9,8.7, 0.56F,10000,at
20170812,19,999.9,12.8, 0.00F,0,at
20170813,21,999.9,9.4, 0.00F,0,at
20170814,23,999.9,3.6, 0.00F,0,at
20170815,25,999.9,5.2, 0.00E,0,at
20170816,24,999.9,6.5, 0.00F,0,at
20170817,25,999.9,4, 0.00F,0,at
20170818,27,999.9,5.8, 0.00F,0,at
20170819,20,999.9,8.3, 0.31F,10000,at
20170820,19,999.9,9.6, 0.12F,10000,at
20170821,19,999.9,8.1, 0.00F,0,at
20170822,19,999.9,4.7, 0.00F,0,at
20170823,19,999.9,3.7, 0.00F,0,at
20170824,22,999.9,4.1, 0.00F,0,at
20170825,26,999.9,5.8, 0.00F,0,at
20170826,27,999.9,3.2, 0.00F,0,at
20170827,26,999.9,5.8, 0.00F,0,at
20170828,22,999.9,4.4, 0.00F,0,at
20170829,21,999.9,3.4, 0.00F,0,at
20170830,23,999.9,5.7, 0.00F,0,at
20170831,24,999.9,5.5, 0.00F,0,at
20170901,19,999.9,9.8, 0.31F,10000,at
20170902,16,999.9,7.5, 0.00F,0,at
20170903,15,999.9,10.4, 0.16F,10000,at
20170904,17,999.9,7.1, 0.00F,0,at
20170905,19,999.9,8.3, 0.00F,0,at
20170906,20,999.9,7, 0.00F,0,at
20170907,18,999.9,8.5, 0.00F,0,at
20170908,18,999.9,7, 0.00F,0,at
20170909,20,999.9,8.1, 0.00F,0,at
20170910,18,999.9,4.7, 0.00F,10000,at
20170911,16,999.9,5, 0.15F,10000,at
20170912,16,999.9,10.1, 0.12F,10000,at
20170913,19,999.9,7.9, 0.00F,0,at
20170914,18,999.9,8.9, 0.01F,10000,at
20170915,16,999.9,8, 0.00F,0,at
20170916,14,999.9,6.5, 0.20F,10000,at
20170917,13,999.9,7, 0.68F,10000,at
20170918,14,999.9,4.3, 0.00F,0,at
20170919,12,999.9,6.4, 0.43F,10000,at
20170920,12,999.9,10.3, 1.30F,10000,at
20170921,14,999.9,11.8, 0.00F,0,at
20170922,15,999.9,6.6, 0.00F,0,at
20170923,14,999.9,6.1, 0.00F,10000,at
20170924,15,999.9,4.6, 0.00F,0,at
20170925,15,999.9,4.9, 0.00F,0,at
20170926,16,999.9,3.5, 0.00F,10000,at
20170927,16,999.9,4.4, 0.00F,0,at
20170928,17,999.9,7.9, 0.00F,0,at
20170929,15,999.9,7.3, 0.00F,0,at
20170930,14,999.9,10, 0.00F,0,at
20171001,14,999.9,7.7, 0.00F,0,at
20171002,14,999.9,6.3, 0.00F,0,at
20171003,13,999.9,6.9, 0.55F,10000,at
20171004,15,999.9,6.5, 0.00F,0,at
20171005,18,999.9,8.7, 0.00F,10000,at
20171006,12,999.9,10.9, 0.33F,10000,at
20171007,12,999.9,9.2, 0.00F,10000,at
20171008,12,999.9,9.1, 0.00F,10000,at
20171009,12,999.9,6, 0.13F,10000,at
20171010,14,999.9,7, 0.00F,10000,at
20171011,17,999.9,6.1, 0.00F,0,at
20171012,17,999.9,7.4, 0.00F,0,at
20171013,17,999.9,8.8, 0.00F,0,at
20171014,16,999.9,4.4, 0.00F,0,at
20171015,16,999.9,3.3, 0.00F,0,at
20171016,16,999.9,3.6, 0.00F,0,at
20171017,16,999.9,3.5, 0.00F,0,at
20171018,15,999.9,2.6, 0.00F,0,at
20171019,13,999.9,3.4, 0.00F,0,at
20171020,11,999.9,3, 0.00F,0,at
20171021,13,999.9,3.1, 0.04F,10000,at
20171022,12,999.9,8, 0.08F,10000,at
20171023,10,999.9,11.3, 0.17F,10000,at
20171024,12,999.9,8.3, 0.00F,0,at
20171025,14,999.9,4.3, 0.00F,0,at
20171026,16,999.9,5.7, 0.00F,0,at
20171027,12,999.9,9.2, 0.44F,10000,at
20171028,11,999.9,12.5, 0.04E,10000,at
20171029,10,999.9,18.9, 0.67F,10000,at
20171030,8,999.9,11.7, 0.02F,10000,at
20171031,8,999.9,7.3, 0.00F,0,at
20171101,9,999.9,6.2, 0.00F,0,at
20171102,12,999.9,4.9, 0.00F,0,at
20171103,12,999.9,5.5, 0.00F,0,at
20171104,10,999.9,6.4, 0.00F,0,at
20171105,11,999.9,6.9, 0.00F,0,at
20171106,9,999.9,5.7, 0.00F,10000,at
20171107,10,999.9,4, 0.00F,10000,at
20171108,9,999.9,3.6, 0.08F,10000,at
20171109,9,999.9,4.5, 0.00F,0,at
20171110,10,999.9,7, 0.00F,0,at
20171111,9,999.9,8.3, 0.00F,10000,at
20171112,8,999.9,5.9, 0.09F,10000,at
20171113,6,999.9,11.7, 0.00F,10000,at
20171114,6,999.9,8, 0.00F,0,at
20171115,5,999.9,4.5, 0.00F,0,at
20171116,4,999.9,4.1, 0.00F,0,at
20171117,5,999.9,8.9, 0.00F,10000,at
20171118,6,999.9,8, 0.00F,10000,at
20171119,6,999.9,10, 0.03F,10000,at
20171120,6,999.9,12.8, 0.00F,10000,at
20171121,8,999.9,8.7, 0.28F,10000,at
20171122,12,999.9,7.7, 0.08F,10000,at
20171123,5,999.9,4, 0.00F,0,at
20171124,5,999.9,3.5, 0.00F,0,at
20171125,7,999.9,7, 0.00F,10000,at
20171126,6,999.9,9.1, 0.00F,10000,at
20171127,4,999.9,8.1, 0.00F,0,at
20171128,4,999.9,2.7, 0.00F,10000,at
20171129,3,999.9,4.4, 0.03F,10000,at
20171130,2,999.9,6.6, 0.63F,10000,at
20171201,2,999.9,3.9, 0.00F,0,at
20171202,0,999.9,5.1, 0.00A,0,at
20171203,1,999.9,9.2, 0.00F,0,at
20171204,3,999.9,12.8, 0.00H,10000,at
20171205,5,999.9,11,99.99,10000,at
20171206,5,999.9,12, 0.00I,0,at
20171207,3,999.9,4.1, 0.00I,0,at
20171208,1,999.9,5.7, 0.04E,10000,at
20171209,2,999.9,12.9, 0.00I,0,at
20171210,3,999.9,7.4, 0.00I,0,at
20171211,9,999.9,11.1, 0.00I,0,at
20171212,8,999.9,9.9, 0.01E,10000,at
20171213,5,999.9,5.3, 0.00I,0,at
20171214,5,999.9,6.6, 0.00I,0,at
20171215,6,999.9,5.3, 0.00I,0,at
20171216,5,999.9,6.2, 0.00I,0,at
20171217,3,999.9,7.9,99.99,10000,at
20171218,2,999.9,5.5, 0.00E,0,at
20171219,0,999.9,6.8,99.99,10000,at
20171220,3,999.9,5.9, 0.00I,0,at
20171221,4,999.9,11.2, 0.20E,10000,at
20171222,7,999.9,8.5, 0.02E,0,at
20171223,8,999.9,14.4,99.99,10000,at
20171224,8,999.9,14.2, 0.02A,10000,at
20171225,6,999.9,4.9, 0.00I,0,at
20171226,2,999.9,2.4, 0.00I,0,at
20171227,6,999.9,6.8, 0.00I,0,at
20171228,5,999.9,10.1, 0.23F,10000,at
20171229,2,999.9,9.1, 0.43A,10000,at
20171230,3,999.9,3.3, 0.04E,10000,at
20171231,10,999.9,6.3, 0.28E,10000,at
20170101,23,999.9,0, 0.02G,0,au
20170102,22,999.9,0, 0.10G,10000,au
20170103,23,999.9,0, 0.05G,0,au
20170104,22,999.9,0, 0.20G,10000,au
20170105,22,999.9,0, 0.35G,10000,au
20170106,23,999.9,0, 0.17G,0,au
20170107,23,999.9,0, 0.00G,0,au
20170108,25,999.9,0, 0.00G,0,au
20170109,25,999.9,0, 0.02G,10000,au
20170110,27,999.9,0, 0.00G,0,au
20170111,27,999.9,0, 0.00G,0,au
20170112,25,999.9,0, 0.00G,0,au
20170113,28,999.9,0, 0.00G,0,au
20170114,26,999.9,0, 0.00G,0,au
20170115,24,999.9,0, 0.00G,0,au
20170116,24,999.9,0, 0.00G,0,au
20170117,32,999.9,0, 0.00G,0,au
20170118,24,999.9,0, 0.00G,0,au
20170119,22,999.9,0, 0.00G,0,au
20170120,24,999.9,0, 0.31G,10000,au
20170121,23,999.9,0, 0.00G,0,au
20170122,24,999.9,0, 0.00G,0,au
20170123,28,999.9,0, 0.00G,0,au
20170124,25,999.9,0, 0.70G,10000,au
20170125,22,999.9,0, 0.00G,0,au
20170126,22,999.9,0, 0.00G,0,au
20170127,24,999.9,0, 0.00G,0,au
20170128,26,999.9,0, 0.00G,0,au
20170129,26,999.9,0, 0.00G,0,au
20170130,29,999.9,0, 0.00G,0,au
20170131,24,999.9,0, 0.05G,10000,au
20170201,22,999.9,0, 0.17G,10000,au
20170202,24,999.9,0, 0.00G,0,au
20170203,25,999.9,0, 0.00G,0,au
20170204,28,999.9,0, 0.00G,0,au
20170205,30,999.9,0, 0.00G,0,au
20170206,26,999.9,0, 0.25G,10000,au
20170207,23,999.9,0, 3.35G,10000,au
20170208,24,999.9,0, 0.21G,10000,au
20170209,27,999.9,0, 0.00G,0,au
20170210,29,999.9,0, 0.00G,0,au
20170211,29,999.9,0, 0.00G,0,au
20170212,23,999.9,0, 0.00G,0,au
20170213,24,999.9,0, 0.00G,0,au
20170214,20,999.9,0, 1.01G,10000,au
20170215,23,999.9,0, 0.00G,0,au
20170216,26,999.9,0, 0.00G,0,au
20170217,24,999.9,0, 0.31G,10000,au
20170218,23,999.9,0, 0.13G,0,au
20170219,22,999.9,0, 0.02G,0,au
20170220,22,999.9,0, 0.00G,0,au
20170221,24,999.9,0, 0.00G,0,au
20170222,24,999.9,0, 0.00G,0,au
20170223,24,999.9,0, 0.00G,0,au
20170224,22,999.9,0, 0.31G,10000,au
20170225,19,999.9,0, 1.13G,10000,au
20170226,22,999.9,0, 1.04G,10000,au
20170227,23,999.9,0, 0.10G,0,au
20170228,23,999.9,0, 1.04G,10000,au
20170301,23,999.9,0, 0.13G,10000,au
20170302,23,999.9,0, 1.49G,10000,au
20170303,22,999.9,0, 1.09G,10000,au
20170304,21,999.9,0, 0.30G,10000,au
20170305,21,999.9,0, 0.09G,10000,au
20170306,22,999.9,0, 0.00G,0,au
20170307,19,999.9,0, 0.20G,10000,au
20170308,20,999.9,0, 0.04G,10000,au
20170309,21,999.9,0, 0.02G,10000,au
20170310,21,999.9,0, 0.01G,0,au
20170311,22,999.9,0, 0.00G,0,au
20170312,24,999.9,0, 0.00G,0,au
20170313,24,999.9,0, 0.02G,10000,au
20170314,22,999.9,0, 1.50G,10000,au
20170315,24,999.9,0, 0.10G,10000,au
20170316,22,999.9,0, 0.79G,10000,au
20170317,21,999.9,0, 1.80G,10000,au
20170318,23,999.9,0, 0.17G,10000,au
20170319,25,999.9,0, 0.01G,0,au
20170320,25,999.9,0, 0.00G,0,au
20170321,24,999.9,0, 1.01G,10000,au
20170322,23,999.9,0, 0.72G,10000,au
20170323,20,999.9,0, 0.40G,10000,au
20170324,21,999.9,0, 0.19G,10000,au
20170325,22,999.9,0, 0.00G,0,au
20170326,23,999.9,0, 0.00G,0,au
20170327,24,999.9,0, 0.00G,0,au
20170328,23,999.9,0, 0.00G,0,au
20170329,27,999.9,0, 0.09G,10000,au
20170330,18,999.9,0, 1.67G,10000,au
20170331,19,999.9,0, 0.00G,0,au
20170401,21,999.9,0, 0.00G,0,au
20170402,17,999.9,0, 1.33G,10000,au
20170403,17,999.9,0, 0.31G,10000,au
20170404,18,999.9,0, 0.02G,0,au
20170405,18,999.9,0, 0.01G,10000,au
20170406,19,999.9,0, 0.00G,0,au
20170407,19,999.9,0, 0.00G,0,au
20170408,20,999.9,0, 0.00G,0,au
20170409,19,999.9,0, 0.35G,10000,au
20170410,16,999.9,0, 0.00G,0,au
20170411,19,999.9,0, 0.37G,10000,au
20170412,18,999.9,0, 0.78G,10000,au
20170413,18,999.9,0, 0.00G,0,au
20170414,18,999.9,0, 0.00G,0,au
20170415,19,999.9,0, 0.00G,0,au
20170416,19,999.9,0, 0.00G,0,au
20170417,20,999.9,0, 0.00G,0,au
20170418,20,999.9,0, 0.00G,0,au
20170419,20,999.9,0, 0.01G,0,au
20170420,19,999.9,0, 0.00G,0,au
20170421,21,999.9,0, 0.00G,0,au
20170422,20,999.9,0, 0.00G,0,au
20170423,20,999.9,0, 0.00G,0,au
20170424,21,999.9,0, 0.00G,0,au
20170425,21,999.9,0, 0.09C,10000,au
20170426,16,999.9,0, 0.02G,10000,au
20170427,15,999.9,0, 0.00G,0,au
20170428,15,999.9,0, 0.00G,0,au
20170429,17,999.9,0, 0.00G,0,au
20170430,17,999.9,0, 0.00G,0,au
20170501,20,999.9,0, 0.00G,0,au
20170502,19,999.9,0, 0.06G,10000,au
20170503,15,999.9,0, 0.15G,10000,au
20170504,17,999.9,0, 0.02G,0,au
20170505,17,999.9,0, 0.00G,0,au
20170506,20,999.9,0, 0.01G,0,au
20170507,15,999.9,0, 0.00G,0,au
20170508,14,999.9,0, 0.00G,0,au
20170509,15,999.9,0, 0.00G,0,au
20170510,15,999.9,0, 0.00G,0,au
20170511,16,999.9,0, 0.02G,10000,au
20170512,16,999.9,0, 0.13G,10000,au
20170513,18,999.9,0, 0.00G,0,au
20170514,16,999.9,0, 0.20G,10000,au
20170515,15,999.9,0, 0.00G,0,au
20170516,15,999.9,0, 0.00G,0,au
20170517,16,999.9,0, 0.00G,0,au
20170518,19,999.9,0, 0.00G,0,au
20170519,18,999.9,0, 0.57G,10000,au
20170520,18,999.9,0, 0.00G,0,au
20170521,17,999.9,0, 0.00G,0,au
20170522,18,999.9,0, 0.00G,0,au
20170523,18,999.9,0, 0.03G,0,au
20170524,16,999.9,0, 0.00G,0,au
20170525,15,999.9,0, 0.00G,0,au
20170526,16,999.9,0, 0.00G,0,au
20170527,16,999.9,0, 0.00G,0,au
20170528,17,999.9,0, 0.00G,0,au
20170529,12,999.9,0, 0.00G,0,au
20170530,13,999.9,0, 0.00G,0,au
20170531,12,999.9,0, 0.00G,0,au
20170601,13,999.9,0, 0.00G,0,au
20170602,14,999.9,0, 0.00G,0,au
20170603,14,999.9,0, 0.06G,10000,au
20170604,13,999.9,0, 0.00G,0,au
20170605,13,999.9,0, 0.00G,0,au
20170606,12,999.9,0, 2.15G,10000,au
20170607,14,999.9,0, 2.40G,10000,au
20170608,14,999.9,0, 0.13G,10000,au
20170609,16,999.9,0, 1.53G,10000,au
20170610,15,999.9,0, 0.11G,10000,au
20170611,14,999.9,0, 0.05G,10000,au
20170612,14,999.9,0, 0.00G,0,au
20170613,15,999.9,0, 0.10G,10000,au
20170614,15,999.9,0, 0.02G,10000,au
20170615,15,999.9,0, 0.00G,0,au
20170616,15,999.9,0, 0.00G,0,au
20170617,15,999.9,0, 0.07G,0,au
20170618,14,999.9,0, 0.02G,10000,au
20170619,15,999.9,0, 0.17G,10000,au
20170620,13,999.9,0, 0.00G,0,au
20170621,13,999.9,0, 0.00G,0,au
20170622,13,999.9,0, 0.00G,0,au
20170623,13,999.9,0, 0.00G,0,au
20170624,13,999.9,0, 0.00G,0,au
20170625,13,999.9,0, 0.00G,0,au
20170626,12,999.9,0, 0.00G,0,au
20170627,13,999.9,0, 0.00G,0,au
20170628,12,999.9,0, 0.06G,10000,au
20170629,12,999.9,0, 0.00G,0,au
20170630,10,999.9,0, 0.00G,0,au
20170701,10,999.9,0, 0.00G,0,au
20170702,10,999.9,0, 0.00G,0,au
20170703,14,999.9,0, 0.01G,10000,au
20170704,16,999.9,0, 0.00G,0,au
20170705,14,999.9,0, 0.00G,0,au
20170706,12,999.9,0, 0.00G,0,au
20170707,12,999.9,0, 0.00G,0,au
20170708,12,999.9,0, 0.00G,0,au
20170709,11,999.9,0, 0.00G,0,au
20170710,12,999.9,0, 0.00G,0,au
20170711,12,999.9,0, 0.06G,10000,au
20170712,11,999.9,0, 0.41G,10000,au
20170713,13,999.9,0, 0.00G,0,au
20170714,15,999.9,0, 0.02G,0,au
20170715,13,999.9,0, 0.00G,0,au
20170716,12,999.9,0, 0.00G,0,au
20170717,14,999.9,0, 0.00G,0,au
20170718,16,999.9,0, 0.00G,0,au
20170719,13,999.9,0, 0.00G,0,au
20170720,11,999.9,0, 0.00G,0,au
20170721,11,999.9,0, 0.00G,0,au
20170722,12,999.9,0, 0.00G,0,au
20170723,16,999.9,0, 0.00G,0,au
20170724,14,999.9,0, 0.00G,0,au
20170725,16,999.9,0, 0.00G,0,au
20170726,15,999.9,0, 0.00G,0,au
20170727,14,999.9,0, 0.00G,0,au
20170728,13,999.9,0, 0.00G,0,au
20170729,17,999.9,0, 0.00G,0,au
20170730,20,999.9,0, 0.00G,0,au
20170731,12,999.9,0, 0.24G,10000,au
20170801,12,999.9,0, 0.00G,0,au
20170802,13,999.9,0, 0.12G,10000,au
20170803,14,999.9,0, 0.54G,10000,au
20170804,13,999.9,0, 0.00G,0,au
20170805,15,999.9,0, 0.00G,0,au
20170806,17,999.9,0, 0.00G,0,au
20170807,13,999.9,0, 0.00G,0,au
20170808,13,999.9,0, 0.00G,0,au
20170809,14,999.9,0, 0.00G,0,au
20170810,19,999.9,0, 0.00G,0,au
20170811,17,999.9,0, 0.00G,0,au
20170812,15,999.9,0, 0.00G,0,au
20170813,14,999.9,0, 0.00G,0,au
20170814,16,999.9,0, 0.00G,0,au
20170815,20,999.9,0, 0.00G,0,au
20170816,16,999.9,0, 0.00G,0,au
20170817,17,999.9,0, 0.00G,0,au
20170818,12,999.9,0, 0.00G,0,au
20170819,11,999.9,0, 0.01G,10000,au
20170820,12,999.9,0, 0.00G,0,au
20170821,13,999.9,0, 0.00G,0,au
20170822,13,999.9,0, 0.00G,0,au
20170823,15,999.9,0, 0.00G,0,au
20170824,14,999.9,0, 0.00G,0,au
20170825,12,999.9,0, 0.00G,0,au
20170826,13,999.9,0, 0.00G,0,au
20170827,11,999.9,0, 0.05G,10000,au
20170828,11,999.9,0, 0.00G,0,au
20170829,13,999.9,0, 0.00G,0,au
20170830,14,999.9,0, 0.00G,0,au
20170831,12,999.9,0, 0.00G,0,au
20170901,13,999.9,0, 0.00G,0,au
20170902,15,999.9,0, 0.00G,0,au
20170903,20,999.9,0, 0.00G,0,au
20170904,17,999.9,0, 0.00G,0,au
20170905,15,999.9,0, 0.00G,0,au
20170906,14,999.9,0, 0.00G,0,au
20170907,16,999.9,0, 0.00G,0,au
20170908,14,999.9,0, 0.00G,0,au
20170909,13,999.9,0, 0.00G,0,au
20170910,14,999.9,0, 0.00G,0,au
20170911,17,999.9,0, 0.00G,0,au
20170912,22,999.9,0, 0.00G,0,au
20170913,22,999.9,0, 0.01G,0,au
20170914,14,999.9,0, 0.00G,0,au
20170915,17,999.9,0, 0.00G,0,au
20170916,14,999.9,0, 0.00G,0,au
20170917,13,999.9,0, 0.00G,0,au
20170918,19,999.9,0, 0.00G,0,au
20170919,17,999.9,0, 0.00G,0,au
20170920,15,999.9,0, 0.00G,0,au
20170921,18,999.9,0, 0.00G,0,au
20170922,22,999.9,0, 0.00G,0,au
20170923,28,999.9,0, 0.00G,0,au
20170924,23,999.9,0, 0.00G,0,au
20170925,19,999.9,0, 0.00G,0,au
20170926,17,999.9,0, 0.00G,0,au
20170927,20,999.9,0, 0.00G,0,au
20170928,20,999.9,0, 0.00G,0,au
20170929,21,999.9,0, 0.00G,0,au
20170930,17,999.9,0, 0.00G,0,au
20171001,17,999.9,0, 0.00G,0,au
20171002,19,999.9,0, 0.00G,0,au
20171003,19,999.9,0, 0.00G,0,au
20171004,19,999.9,0, 0.00G,0,au
20171005,20,999.9,0, 0.00G,0,au
20171006,17,999.9,0, 0.00G,0,au
20171007,17,999.9,0, 0.00G,0,au
20171008,19,999.9,0, 0.00G,0,au
20171009,21,999.9,0, 0.00G,0,au
20171010,19,999.9,0, 0.00G,0,au
20171011,21,999.9,0, 0.00G,0,au
20171012,20,999.9,0, 0.00G,0,au
20171013,20,999.9,0, 0.01G,10000,au
20171014,18,999.9,0, 0.00G,0,au
20171015,19,999.9,0, 0.00G,0,au
20171016,20,999.9,0, 0.00G,0,au
20171017,21,999.9,0, 0.00G,0,au
20171018,21,999.9,0, 0.00G,0,au
20171019,21,999.9,0, 0.31G,10000,au
20171020,16,999.9,0, 0.65G,10000,au
20171021,16,999.9,0, 0.01G,0,au
20171022,16,999.9,0, 0.13G,10000,au
20171023,18,999.9,0, 0.00G,0,au
20171024,21,999.9,0, 0.00G,0,au
20171025,21,999.9,0, 0.02G,10000,au
20171026,19,999.9,0, 1.35G,10000,au
20171027,20,999.9,0, 0.01G,0,au
20171028,22,999.9,0, 0.01G,0,au
20171029,26,999.9,0, 0.00G,0,au
20171030,21,999.9,0, 0.00G,0,au
20171031,17,999.9,0, 0.00G,0,au
20171101,18,999.9,0, 0.00G,0,au
20171102,20,999.9,0, 0.00G,0,au
20171103,20,999.9,0, 0.06G,10000,au
20171104,15,999.9,0, 1.25G,10000,au
20171105,18,999.9,0, 0.17G,10000,au
20171106,19,999.9,0, 0.22G,10000,au
20171107,18,999.9,0, 0.00G,0,au
20171108,17,999.9,0, 0.00G,0,au
20171109,18,999.9,0, 0.00G,0,au
20171110,19,999.9,0, 0.00G,0,au
20171111,20,999.9,0, 0.00G,0,au
20171112,19,999.9,0, 0.00G,0,au
20171113,19,999.9,0, 0.00G,0,au
20171114,20,999.9,0, 0.00G,0,au
20171115,21,999.9,0, 0.00G,0,au
20171116,21,999.9,0, 0.02G,10000,au
20171117,21,999.9,0, 0.01G,0,au
20171118,20,999.9,0, 0.09G,10000,au
20171119,20,999.9,0, 0.11G,10000,au
20171120,20,999.9,0, 0.06G,10000,au
20171121,20,999.9,0, 0.31G,10000,au
20171122,21,999.9,0, 0.00G,0,au
20171123,22,999.9,0, 0.00G,0,au
20171124,22,999.9,0, 0.00G,0,au
20171125,23,999.9,0, 0.00G,0,au
20171126,23,999.9,0, 0.00G,0,au
20171127,22,999.9,0, 0.00G,0,au
20171128,23,999.9,0, 0.03G,0,au
20171129,23,999.9,0, 0.07G,0,au
20171130,23,999.9,0, 0.01G,0,au
20171201,23,999.9,0, 0.00G,0,au
20171202,20,999.9,0, 0.43G,10000,au
20171203,21,999.9,0, 0.12G,10000,au
20171204,17,999.9,0, 0.30G,10000,au
20171205,20,999.9,0, 0.01G,0,au
20171206,22,999.9,0, 0.23G,10000,au
20171207,25,999.9,0, 0.00G,0,au
20171208,21,999.9,0, 0.00G,0,au
20171209,21,999.9,0, 0.00G,0,au
20171210,22,999.9,0, 0.00G,0,au
20171211,23,999.9,0, 0.00G,0,au
20171212,23,999.9,0, 0.00G,0,au
20171213,24,999.9,0, 0.00G,0,au
20171214,25,999.9,0, 0.01G,0,au
20171215,24,999.9,0, 0.06G,10000,au
20171216,24,999.9,0, 0.02G,0,au
20171217,23,999.9,0, 0.01G,10000,au
20171218,24,999.9,0, 0.00G,0,au
20171219,29,999.9,0, 0.00G,0,au
20171220,25,999.9,0, 0.12G,10000,au
20171221,23,999.9,0, 0.01G,10000,au
20171222,23,999.9,0, 0.00G,0,au
20171223,25,999.9,0, 0.00G,0,au
20171224,23,999.9,0, 0.05G,0,au
20171225,21,999.9,0, 0.00G,0,au
20171226,22,999.9,0, 0.12G,0,au
20171227,23,999.9,0, 0.00G,0,au
20171228,24,999.9,0, 0.00G,0,au
20171229,25,999.9,0, 0.15G,10000,au
20171230,25,999.9,0, 0.24G,10000,au
20171231,23,999.9,0, 0.02G,0,au
20170101,-2,3.3,8.6, 0.00G,111000,be
20170102,1,3.9,5.2, 0.06G,111000,be
20170103,2,6.4,10.7, 0.04G,0,be
20170104,4,5.6,11.1, 0.00G,10000,be
20170105,1,6.6,4.3, 0.13G,10000,be
20170106,-3,999.9,4, 0.00G,0,be
20170107,-1,2.5,7.1, 0.00G,111000,be
20170108,3,1.5,3.1, 0.09G,100000,be
20170109,4,5.2,9.3, 0.00G,10000,be
20170110,5,6,7, 0.16G,10000,be
20170111,6,5.6,12.7, 0.04G,10000,be
20170112,5,5.3,11.6, 0.07G,11000,be
20170113,2,4.7,14.5, 0.47G,11100,be
20170114,1,5.3,9.6, 0.46G,11000,be
20170115,1,4.8,4.8, 0.29G,11000,be
20170116,1,3.6,3, 0.01G,0,be
20170117,-2,3.4,3.3, 0.00G,0,be
20170118,-3,2.5,4.3, 0.00G,0,be
20170119,-2,2.5,3, 0.00G,0,be
20170120,-1,999.9,3.7, 0.00G,0,be
20170121,-1,999.9,2.8, 0.00G,0,be
20170122,-1,4.4,2.3, 0.00G,0,be
20170123,1,2.4,2.1, 0.00G,0,be
20170124,1,1.2,2.3, 0.00G,101000,be
20170125,-1,4.5,3.6, 0.07G,0,be
20170126,-2,6.1,4.6, 0.00G,0,be
20170127,2,4.8,7.7, 0.00G,0,be
20170128,7,8.3,9.6, 0.00G,0,be
20170129,5,6.8,9.3, 0.00G,10000,be
20170130,6,5.2,10.1, 0.22G,10000,be
20170131,2,4.5,4.8, 0.09G,0,be
20170201,6,4.6,7.4, 0.00G,110000,be
20170202,10,6.8,9.6, 0.00G,10000,be
20170203,9,6.3,8.8, 0.00G,10000,be
20170204,5,6.2,6.9, 0.01G,10000,be
20170205,5,5.4,4.9, 0.15G,10000,be
20170206,5,5,2.6, 0.06G,10000,be
20170207,5,3.1,4, 0.00G,10000,be
20170208,3,0.8,4.8, 0.09G,110000,be
20170209,1,1.5,4.8, 0.06G,10000,be
20170210,-1,2.4,4.2, 0.00G,1000,be
20170211,0,1,3.7, 0.00G,111000,be
20170212,3,2.1,4.3, 0.02G,110000,be
20170213,4,3.7,7.9, 0.00G,0,be
20170214,6,999.9,5.2, 0.00G,0,be
20170215,10,8.3,7.8, 0.00G,0,be
20170216,8,5.8,6.6, 0.00G,0,be
20170217,7,4.9,6.8, 0.00G,10000,be
20170218,7,4.2,3.5, 0.03G,0,be
20170219,6,5.8,8.4, 0.00G,0,be
20170220,9,4.6,12.4, 0.00G,10000,be
20170221,10,4.8,10.7, 0.02G,10000,be
20170222,10,5.3,19, 0.13G,10000,be
20170223,9,5.3,22.1, 0.30G,11100,be
20170224,5,6.6,7.9, 0.06G,11100,be
20170225,5,999.9,10.1, 0.09G,0,be
20170226,9,7.1,12.3, 0.00G,10000,be
20170227,9,7.2,15.9, 0.00G,10010,be
20170228,5,6.3,15.9, 0.27G,10000,be
20170301,7,5.4,12.1, 0.14G,10000,be
20170302,7,6.5,16, 0.15G,10000,be
20170303,8,7.2,8.7, 0.02G,10000,be
20170304,10,6.9,8.6, 0.00G,10000,be
20170305,7,6.6,13.4, 0.04G,10000,be
20170306,6,6,10.6, 0.19G,10000,be
20170307,6,6.8,7.3, 0.08G,10000,be
20170308,8,4.2,11.5, 0.10G,10000,be
20170309,10,4.3,9, 0.40G,10000,be
20170310,6,7.5,3.5, 0.02G,0,be
20170311,8,999.9,3.9, 0.00G,0,be
20170312,9,999.9,3.1, 0.00G,0,be
20170313,8,6.5,6.1, 0.00G,0,be
