Track Name,Artist,Streams,Date,Country,Indicators
Say You Won't Let Go                                                        ,James Arthur     ,16581,15/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,16196,15/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,16165,15/01/2017,pt,0 0 0 0 0 0
Deu Onda                                                                    ,MC G15           ,14532,15/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,14528,15/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,41783,16/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,24530,16/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19686,16/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,19607,16/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19143,16/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18918,16/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,18244,16/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18033,16/01/2017,pt,0 0 0 0 0 0
Deu Onda                                                                    ,MC G15           ,16038,16/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,15999,16/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,41678,17/01/2017,pt,1 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25045,17/01/2017,pt,1 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20264,17/01/2017,pt,1 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,19465,17/01/2017,pt,1 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,19300,17/01/2017,pt,1 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19300,17/01/2017,pt,1 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,18544,17/01/2017,pt,1 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18405,17/01/2017,pt,1 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16334,17/01/2017,pt,1 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,16102,17/01/2017,pt,1 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,42965,18/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25550,18/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20248,18/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19705,18/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,19327,18/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18970,18/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,18581,18/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18290,18/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16484,18/01/2017,pt,0 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,16062,18/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,41864,19/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,24182,19/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20163,19/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19499,19/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,19141,19/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18974,19/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17908,19/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,17823,19/01/2017,pt,0 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,16331,19/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16147,19/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,44089,20/01/2017,pt,1 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25943,20/01/2017,pt,1 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19058,20/01/2017,pt,1 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,19008,20/01/2017,pt,1 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18480,20/01/2017,pt,1 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,18390,20/01/2017,pt,1 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18062,20/01/2017,pt,1 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,17161,20/01/2017,pt,1 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,16724,20/01/2017,pt,1 0 0 0 0 0
24K Magic                                                                   ,Bruno Mars       ,15636,20/01/2017,pt,1 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,43531,21/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,24275,21/01/2017,pt,0 0 0 0 0 0
